Id,Name,Type,Latitude Deg,Longitude Deg
10350,Seminole Spraying Service Airport,small_airport,32.718200684,-102.737998962
20891,Hale County Airport,small_airport,34.168098450,-101.717002869
8660,Vigo Park Airport,small_airport,34.650100708,-101.5
13563,True Airport,small_airport,34.089612,-101.740115
13550,Mc Neill Ranch Airport,small_airport,34.837600708,-101.57900238
18575,Cluck Ranch Airport,small_airport,36.177200317,-101.694000244
349942,Foshee Spraying Service Airport,small_airport,33.23454,-102.42881
10804,Stamps Field,small_airport,35.330600739,-101.385002136
21153,Panhandle Carson County Airport,small_airport,35.361698151,-101.364997864
14385,Quarterway Airport,small_airport,34.180900574,-101.836997986
353783,Los Alamos Ranch Airport,small_airport,29.73997,-104.06134
326180,Pro Agri Airport,small_airport,33.401761,-102.314005
12068,Eagles Aerodrome,small_airport,35.21421,-101.410847
8701,Laney Farm Airport,small_airport,34.126017,-101.908751
350287,Fortyone Draw Airport,small_airport,30.24654,-102.56912
7530,Smith Farms Airport,small_airport,34.213702,-101.923342
8019,Seven Springs Airport,small_airport,30.919701,-103.782997
9242,Joe Vaughn Spraying Airport,small_airport,34.392251,-101.759918
20118,City of Tulia-Swisher County Municipal Airport,small_airport,34.56679916,-101.7809982
21399,Sunray Airport,small_airport,36.029202,-101.829002
20353,Levelland Municipal Airport,small_airport,33.552501678,-102.372001648
508833,Cezanne Airport,small_airport,29.62316,-103.66197
12655,"Hamilton Aircraft, Inc Airport",small_airport,32.731998444,-102.944000244
14430,Flying K Airport,small_airport,35.107601166,-102.038002014
19703,Denver City Airport,small_airport,32.976466,-102.84231
11724,Taurus Mesa Airport,small_airport,29.62316,-103.684646
327113,Rose Ranch Airport,small_airport,34.122905,-102.171294
9806,Blue Sky Airfield,small_airport,35.062604,-101.850421
20346,Littlefield Municipal Airport,small_airport,33.923901,-102.387001
8663,Two Leggs Airport,small_airport,32.941799164,-103
324570,Rancho San Lorenzo Airport,small_airport,31.55855,-106.203631
348212,Kirk Ranch Airport,small_airport,31.64188,-105.00131
8265,Palo Duro Airport,small_airport,35.141998291,-101.837997437
8267,Buffalo Airport,small_airport,35.064998627,-101.878997803
8704,Hart Aerial Airport,small_airport,34.369499207,-102.083999634
20014,Stratford Field,small_airport,36.345600128,-102.049003601
19695,Fabens Airport,small_airport,31.517142,-106.149302
508835,Rancho del Martillo Airport,small_airport,29.70303,-103.83849
12746,Kimball Farm Service Inc Airport,small_airport,35.033401489,-102.199996948
14807,Figure 2 Ranch Airport,small_airport,31.455999374,-104.844001770
18576,Dell City Municipal Airport,small_airport,31.947599,-105.192001
19841,Yoakum County Airport,small_airport,33.21730042,-102.8300018
19666,Moore County Airport,small_airport,35.857898712,-102.013000488
10436,Pronger Bros Ranch Airport,small_airport,36.219501495,-102.103996277
353782,Carrizal Ranch Airport,small_airport,29.82383,-104.06525
19835,Cochran County Airport,small_airport,33.729301453,-102.734001160
8264,Terlingua Ranch Airport,small_airport,29.451289,-103.397754
16059,Sudan Airport,small_airport,34.053100586,-102.522003174
18626,Muleshoe Municipal Airport,small_airport,34.185100555,-102.640998840
20083,Hereford Municipal Airport,small_airport,34.85779953,-102.3259964
8667,Locker Brothers Airport,small_airport,34.269500732,-102.717002869
353151,Panhandle Milling Airport,small_airport,34.98217,-102.2031
353266,Conlen Airport,small_airport,36.23841,-102.2371
14420,Ott Farms Airport,small_airport,34.403800964,-102.454002380
26140,Fairview Field,small_airport,34.10156,-102.627074
345952,Foster Ranch Airport,small_airport,31.22266,-104.31489
13914,Canadian River Ranch Airport,small_airport,35.402675,-102.807605
352766,Diller Airport,small_airport,34.94573,-102.3453
352769,Hoffman Airport,small_airport,34.88074,-102.42705
337068,Ninetysix Ranch Airport,small_airport,30.665049,-104.809293
21158,Dimmitt Municipal Airport,small_airport,34.5667,-102.322998
348813,Long Ranch Airport,small_airport,34.79102,-102.48953
322805,J & H Airport,small_airport,35.201725,-102.1516056
338170,Guadalupe Intermediate Field,small_airport,31.8561,-104.54412
21322,Culberson County Airport,small_airport,31.057800293,-104.783996582
9080,Miller Airfield,small_airport,36.094331,-102.417469
349928,Russell Spraying Airport,small_airport,34.38972,-102.72084
12669,Perkins Prothro Cimarron Ranch Airport,small_airport,36.508399963,-102.391998291
19702,Oldham County Airport,small_airport,35.230653,-102.398672
21404,Benger Air Park,small_airport,34.654202,-102.692
349914,Parmer County Spraying Airport,small_airport,34.52047,-102.93015
352593,Blankenship Airport,small_airport,35.06149,-102.65979
322294,Hefner Farms Airport,small_airport,34.603617,-102.859839
353267,Larsen Farms Airport,small_airport,36.00295,-102.87499
346017,Yellow Tank Airport,small_airport,30.235863,-103.311868
45818,Flying Eagle Ranch Airport,small_airport,31.775133,-105.431317
353731,Elephant Mountain Airport,small_airport,30.03411,-103.57538
12670,Iron Mountain Ranch Airport,small_airport,30.266235,-103.23349
348000,Dry Creek Airport,small_airport,30.19867,-102.91354
353154,Sand Point Airport,small_airport,35.06337,-102.95352
24721,Nebtex Land Company Airport,small_airport,36.208131,-102.872672
9769,Triangle Ranch Private Airport,small_airport,31.718201,-104.598
25032,Cibolo Creek Ranch Airport,small_airport,29.893564,-104.261207
26268,Rancho del Cielo Airport,small_airport,31.015301,-104.211998
350744,Neal Ranch Airport,small_airport,30.351,-103.09708
12666,Rawls Ranch Airport,small_airport,29.650199890,-103.949996948
30413,Mile High Community Airport,small_airport,31.257899,-105.297046
11746,Allison Ranch Airport,small_airport,30.450199127,-102.927001953
346010,Mayfield Ranch Airport,small_airport,31.90102,-105.4798
7535,Alta Vista Ranch Airport,small_airport,30.153167,-103.89978
345261,Brite Ranch Airport,small_airport,30.32858,-104.53165
13915,Big Tank Ranch Airport,small_airport,31.500099182,-105.083999634
20558,Marfa Municipal Airport,small_airport,30.369593,-104.015893
20936,Aransas County Airport,small_airport,28.086799622,-97.044601440
21172,Castroville Municipal Airport,small_airport,29.341899872,-98.850898743
20874,Palacios Municipal Airport,small_airport,28.727500916,-96.250999451
19336,Houston Southwest Airport,small_airport,29.5061,-95.476898
322049,Indianhead Ranch Airport,small_airport,29.6753194,-100.897194
15969,JL Bar Ranch,small_airport,30.568731,-100.444462
15267,Reese Airpark,small_airport,33.590301514,-102.037002563
316236,River Falls Airport,small_airport,35.0825,-101.7541
21184,Tradewind Airport,small_airport,35.169898987,-101.825996399
21307,Garner Field,small_airport,29.211299896,-99.743598938
343780,BFS Airport,small_airport,34.13113,-101.42291
20075,Baytown Airport,small_airport,29.786100388,-94.952697754
19483,Coulter Field,small_airport,30.715700149,-96.331398010
19696,Alpine Casparis Municipal Airport,small_airport,30.384199142,-103.683998108
20713,A L Mangham Jr. Regional Airport,small_airport,31.57799911,-94.70950317
19533,Coleman Municipal Airport,small_airport,31.841100693,-99.403602600
19553,C David Campbell Field Corsicana Municipal Airport,small_airport,32.028099060,-96.400596619
19660,Denton Municipal Airport,small_airport,33.200698852,-97.197998047
20954,Graham Municipal Airport,small_airport,33.110198975,-98.555297852
18305,Livingston Municipal Airport,small_airport,30.6859,-95.017899
19297,Llano Municipal Airport,small_airport,30.783700943,-98.662002563
19682,Roy Hurd Memorial Airport,small_airport,31.582500458,-102.908996582
19304,Wharton Regional Airport,small_airport,29.254299,-96.154404
20716,Odessa Schlemeyer Field,small_airport,31.920600891,-102.387001038
19768,Kerrville / Kerr County Airport at Louis Schreiner Field,small_airport,29.9767,-99.085701
19796,Wilbarger County Airport,small_airport,34.225700378,-99.283798218
21170,Zapata County Airport,small_airport,26.968799591,-99.248901367
19536,Cotulla-La Salle County Airport,small_airport,28.45669937,-99.22029877
20910,Dallas Executive Airport,small_airport,32.680900574,-96.868202209
21126,Avenger Field,small_airport,32.467399597,-100.467002869
19431,Bay City Regional Airport,small_airport,28.973301,-95.863503
25213,Williams Field,small_airport,34.006801605,-102.986999512
19957,Gainesville Municipal Airport,small_airport,33.651401520,-97.196998596
19673,David Wayne Hooks Memorial Airport,small_airport,30.061800003,-95.552803040
19370,Hutchinson County Airport,small_airport,35.700901031,-101.393997192
20895,McGregor Executive Airport,small_airport,31.48489952,-97.3164978
20227,Mid-Way Regional Airport,small_airport,32.4587,-96.912399
20583,Mineral Wells Regional Airport,small_airport,32.781601,-98.060204
19400,Big Spring Mc Mahon-Wrinkle Airport,small_airport,32.212601,-101.522003
19997,North Texas Regional Airport/Perrin Field,small_airport,33.7141,-96.673698
20789,Ozona Municipal Airport,small_airport,30.735300064,-101.203002930
20916,H H Coffield Regional Airport,small_airport,30.631599426,-96.989700317
20171,Skylark Field,small_airport,31.085800171,-97.686500549
21083,Sulphur Springs Municipal Airport,small_airport,33.159801483,-95.621101379
21051,Stephenville Clark Regional Airport,small_airport,32.215302,-98.177696
21221,Terrell Municipal Airport,small_airport,32.709201813,-96.267402649
20818,Pecos Municipal Airport,small_airport,31.382400513,-103.511001587
26190,TXAeroSport Aerodrome,small_airport,33.53611,-96.680331
19528,TSTC Waco Airport,small_airport,31.641129,-97.073335
21161,Mid Valley Airport,small_airport,26.177601,-97.973098
20198,West Houston Airport,small_airport,29.818199,-95.6726
21154,Kickapoo Downtown Airport,small_airport,33.85779953,-98.49040222
19394,Beaumont Municipal Airport,small_airport,30.070635,-94.215746
19719,South Texas International at Edinburg Airport,small_airport,26.4417,-98.1222
20908,Mustang Beach Airport,small_airport,27.8118,-97.088799
19186,Dublin Municipal Airport,small_airport,32.068049,-98.325774
21163,Alfred C 'Bubba' Thomas Airport,small_airport,28.0392,-97.542397
336144,Ox Ranch Airport,small_airport,29.46192,-100.11429
18879,RWJ Airpark,small_airport,29.7617,-94.846497
10802,Big Bend Ranch State Park Airport,small_airport,29.471037,-103.936899
335987,Stand Fast Airport,small_airport,29.807098,-101.787343
21409,Bridgeport Municipal Airport,small_airport,33.175301,-97.8284
21198,McKinney National Airport,small_airport,33.177898,-96.5905
19995,Giddings-Lee County Airport,small_airport,30.1693,-96.980003
20228,Fox Stephens Field Gilmer Municipal Airport,small_airport,32.699001,-94.948898
10025,Granite Shoals Bob Sylvester Airpark,small_airport,30.589399,-98.3703
20178,Hillsboro Municipal Airport,small_airport,32.0835,-97.097198
14843,Lajitas International Airport,small_airport,29.278,-103.686997
20206,Wood County Airport - Collins Field,small_airport,32.742199,-95.496498
45095,Delle Airstrip,small_airport,40.762552,-112.787297
335937,Selenite / Factory Butte Coal Mine Airport,small_airport,38.487142,-110.913785
335939,Stone Cabin Airstrip,small_airport,39.77741,-110.31729
335947,Scofield Airstrip,small_airport,39.815871,-111.16426
336651,Ibex / Tule Valley Hardpan Airstrip,small_airport,38.94902,-113.37706
336653,Bonanza Airstrip,small_airport,40.0924,-109.18944
334900,Larkspur Airstrip,small_airport,37.025837,-111.629156
18487,General Dick Stout Field,small_airport,37.138900757,-113.305999756
25290,Grassy Meadows/Sky Ranch Landowners Assn Airport,small_airport,37.101898193,-113.314002991
25297,Crystal Springs Ranch Airport,small_airport,37.253299713,-113.333999634
25246,Hite Airport,small_airport,37.894702,-110.379124
25318,Mineral Canyon Strip,small_airport,38.531583178,-109.995889664
348065,Clay Hills Crossing Airstrip,small_airport,37.317,-110.3674
21250,Bullfrog Basin Airport,small_airport,37.547827,-110.712898
348044,Lakeside Airstrip,small_airport,41.2132,-112.91327
346032,Black Mountain Airport,small_airport,41.56063,-112.78459
21259,Green River Municipal Airport,small_airport,38.961399078,-110.226997375
348738,Hatts Ranch Airport,small_airport,38.87078,-110.38355
348082,Fremont Island Lower Airstrip,small_airport,41.1757,-112.3808
19409,Skypark Airport,small_airport,40.869400024,-111.927001953
348097,Knolls Low Flight Strip,small_airport,40.7892,-113.1978
348045,Utah Test and Training Range Airport,small_airport,41.11216,-112.97863
346033,Nordin Ranch Airport,small_airport,37.32287,-113.95672
346141,Promontory Point Intermediate Field,small_airport,41.21148,-112.43485
348102,Mexican Hat Airport,small_airport,37.1615,-109.8609
21236,Bolinder Field Tooele Valley Airport,small_airport,40.61230087,-112.3509979
348119,Pony Express Airstrip,small_airport,39.8603,-113.6167
19649,Michael AAF (Dugway Proving Ground) Airport,small_airport,40.197396,-112.935094
21279,Cal Black Memorial Airport,small_airport,37.435169,-110.564373
348063,Chandler Canyon Airstrip,small_airport,39.46727,-110.02273
348064,Cisco Airport,small_airport,38.96561,-109.32301
6689,Lucin Airport,small_airport,41.369336,-113.841019
9822,Fort Ranch Airport,small_airport,41.492198944,-112.591003418
20098,Hanksville Airport,small_airport,38.417999268,-110.70400238
348104,Montezuma Creek Airstrip,small_airport,37.26518,-109.31208
346038,Rock Creek Airport,small_airport,39.53881,-110.0331
18962,Bluff Airport,small_airport,37.254986,-109.633035
349663,Curlew Valley Airport,small_airport,41.95408,-112.80615
310114,E Northrop Grumman Airport,small_airport,41.716667,-112.447222
346044,White Wash Sand Dunes Airport,small_airport,38.81555,-110.03941
348036,Below Buckacre Airstrip,small_airport,38.08803,-110.36443
25292,Desert Aviation Airport,small_airport,39.459400177,-112.654998779
348043,Broom Mountain Airport,small_airport,41.346,-113.1475
348096,Little Water Spring Airstrip,small_airport,37.25,-109.3987
344930,Caineville Airport,small_airport,38.34051,-111.03077
25285,Westwater Airport,small_airport,39.146701813,-109.144996643
348083,Fremont Island Upper Airstrip,small_airport,41.16,-112.3333
348126,Rustler Canyon Airstrip,small_airport,38.27581,-109.72945
337898,Trout Creek Airstrip,small_airport,39.69446,-113.82192
344932,Neilson Wash Airport,small_airport,38.36093,-110.88837
335350,Holyoak Airport,small_airport,41.725774,-111.9914
348117,Poison Spring Airstrip,small_airport,38.09712,-110.38568
19657,Delta Municipal Airport,small_airport,39.380599976,-112.508003235
348120,Pussy Willow Spring Airstrip,small_airport,37.2782,-109.2792
25312,Pelican Lake Airport,small_airport,40.181400299,-109.671997070
25256,Number 18 Airport,small_airport,40.563899994,-112.013999939
348078,Energy Airport,small_airport,38.2416,-110.66
346031,Hidden Splendor Airstrip,small_airport,38.56861,-110.95732
346045,Gruvers Mesa Airport,small_airport,38.71597,-110.2012
8074,Jake Garn Airport,small_airport,40.263698578,-112.021003723
348122,Road Junction 95-276 Airstrip,small_airport,38.03372,-110.58435
25322,3-I Rocker Ranch Airport,small_airport,40.415599823,-109.344001770
20278,Kanab Municipal Airport,small_airport,37.011100769,-112.530998230
25296,Sky Ranch Airport,small_airport,38.493843,-109.446567
348108,Navajo Airstrip,small_airport,37.25523,-109.4442
348048,Browns Rim Airstrip,small_airport,37.8564,-110.29779
15631,Sundog Airport,small_airport,40.350601196,-109.401000977
25330,West Desert Airpark,small_airport,40.243268,-112.092018
351328,Cold Water Airport,small_airport,41.681612,-111.98181
25328,Happy Canyon Airport,small_airport,38.157199860,-110.291999817
348095,Little Antelope Valley Airstrip,small_airport,38.428,-110.6022
348056,Butler Wash at Poison Spring Canyon Airstrip,small_airport,38.138134,-110.588822
348115,Piute Canyon Airstrip,small_airport,37.64854,-110.3007
348130,Spring Canyon Airstrip,small_airport,38.6397,-109.9692
19888,Fillmore Municipal Airport,small_airport,38.95830154,-112.362999
25253,Cedar Valley Airport,small_airport,40.357201,-112.017997
335938,Big Thompson Mesa Airstrip,small_airport,37.68667,-110.91199
346046,Red Reef Airport,small_airport,38.6402,-110.25836
18769,Morgan County Airport,small_airport,41.148799896,-111.766998291
25284,Glenmar Ranch Airport,small_airport,40.339401245,-111.999000549
20524,Milford Municipal-Ben and Judy Briscoe Field,small_airport,38.42660141,-113.012001
322468,Flying R Airport,small_airport,41.2538528,-111.7110611
348059,Carberry Airport,small_airport,40.44092,-112.36721
344933,Bullfrog Creek Airstrip,small_airport,37.85802,-110.84807
344128,Buck Brown Airport,small_airport,37.022,-112.38511
348139,Trachyte Ranch Airport,small_airport,37.97128,-110.613
355803,Dick Palmer Airport,small_airport,37.94884,-113.42752
25271,Sun Valley Estates Airport,small_airport,37.974998474,-113.462997437
344787,Hillside Airstrip,small_airport,39.97716,-112.005
355805,Beryl Airport,small_airport,37.87902,-113.68144
324447,CAVOK Ranch Airport,small_airport,41.585369,-111.9037
348135,Sweetwater Reef Airstrip,small_airport,38.5505,-110.3203
25325,Beryl Junction Airport,small_airport,37.709999084,-113.646003723
348093,Horseshoe Canyon Airstrip,small_airport,38.516317,-110.103606
348121,Red Horse Spring Airstrip,small_airport,37.48269,-110.18439
348140,Valley of the Gods Airport,small_airport,37.2531,-109.9204
345766,Charlevoix Airport,small_airport,37.447504,-113.247102
20930,Richfield Municipal Airport,small_airport,38.734068,-112.101603
335028,Angel Point Backcountry Airstrip,small_airport,38.325346,-110.435949
6747,AZ Minerals Corporation Airport,small_airport,37.114384,-109.99014
25317,Fry Canyon Field,small_airport,37.6483,-110.167
322521,Sandwash Backcountry Strip,small_airport,39.830814,-109.928892
348145,Willow Springs Airstrip,small_airport,38.4895,-110.1192
346053,Central Airport,small_airport,37.42194,-113.6067
25308,Goshute Airport,small_airport,39.998001099,-113.976997375
25323,Hamilton Fort Ranch Airport,small_airport,37.634700775,-113.158996582
348042,Boundary Butte Mesa Airport,small_airport,37.0287,-109.4612
348143,Wee Hope Mine / Radium King Airstrip,small_airport,37.5715,-110.224
348131,Starr Spring Airstrip,small_airport,37.8236,-110.64327
348074,East Bench Airport,small_airport,39.92163,-109.4551
348129,Slate Creek Airstrip,small_airport,37.9852,-110.6511
18763,Manti-Ephraim Airport,small_airport,39.32910156,-111.6149979
324750,Musselman Airstrip,small_airport,41.51825,-111.802416
348770,Cove Spring Airstrip,small_airport,38.00228,-110.24366
25286,Citabriair Airport,small_airport,37.636100769,-113.247001648
25310,Paradise Air Park,small_airport,40.441101074,-109.847000122
18486,Escalante Municipal Airport,small_airport,37.745300293,-111.569999695
25258,Flying Cal Ute Rancheros Airport,small_airport,37.928600311,-112.768997192
348124,Ekker Ranch Airport,small_airport,38.29312,-110.35952
345391,Hoytsville Airport,small_airport,40.877415,-111.375468
21270,Duchesne Municipal Airport,small_airport,40.191898346,-110.380996704
345879,Timpanogos Canal Airport,small_airport,40.54138,-111.40638
21263,Beaver Municipal Airport,small_airport,38.23070145,-112.6750031
19360,Blanding Municipal Airport,small_airport,37.58330154,-109.4830017
348111,Olsen Corral Airstrip,small_airport,39.8592,-109.346
348125,Rockland Ranch Airstrip,small_airport,38.22033,-109.46467
18973,Huntington Municipal Airport,small_airport,39.361198,-110.917
348106,Moqui Fork Airstrip,small_airport,38.3888,-110.163
18488,Parowan Airport,small_airport,37.859699249,-112.816001892
336655,Archy Bench Airstrip,small_airport,39.87205,-109.39653
345791,Nokai Dome Airport,small_airport,37.27877,-110.57212
20882,Carbon County Regional/Buck Davis Field,small_airport,39.61389923,-110.7509995
348061,Cave Flat Airstrip,small_airport,37.9363,-110.8935
348084,Gold Creek / Shootering Airstrip,small_airport,37.87469,-110.62444
325490,CCR Field,small_airport,40.303794,-110.20875
345946,Columbia Junction Airstrip,small_airport,39.52496,-110.46457
6630,La Sal Junction Airport,small_airport,38.308300018,-109.396003723
348142,Wallsburg Airport,small_airport,40.3909,-111.4044
21255,Junction Airport,small_airport,38.251656,-112.223332
348038,Big Flat Airport,small_airport,38.54759,-109.76407
6797,Navajo Mountain Airport,small_airport,37.006689,-110.794701
18759,Manila Airport,small_airport,40.986099243,-109.678001404
348076,East Seep Canyon Airstrip,small_airport,39.78856,-109.20584
348055,Brush Creek Airstrip,small_airport,40.6025,-109.5072
348127,Seeley Cabin Airstrip,small_airport,39.7897,-109.2643
348132,Steamboat Mesa Airstrip,small_airport,38.7712,-109.0917
348073,Eagle City Airstrip,small_airport,38.0831,-110.6961
336654,Buck Canyon Airstrip,small_airport,39.79558,-109.46913
336657,Atchee Ridge Airstrip,small_airport,39.79406,-109.16824
348034,Altamont Airport,small_airport,40.36534,-110.26589
348148,Bluebell Airport,small_airport,40.36996,-110.24246
336652,Twin Knolls Airstrip,small_airport,39.7091,-109.44131
25273,Deer Springs Ranch Airport,small_airport,37.342498779,-112.223999023
348110,O'Grain Ranch Airstrip,small_airport,38.177,-113.9663
18646,Dutch John Airport,small_airport,40.917701721,-109.390998840
346035,Cliff Dweller Flat Airport,small_airport,38.87283,-110.56975
348068,Dark Canyon North Airstrip,small_airport,37.8959,-110.089
43099,Kastler Compressor Station Airport,small_airport,40.990002,-109.196999
336138,Boulder Airstrip,small_airport,37.884778,-111.463444
348100,McCook Ridge Airstrip,small_airport,39.6365,-109.26611
321994,Monticello Airport,small_airport,37.93243,-109.341225
18665,Wayne Wonderland Airport,small_airport,38.362499237,-111.596000671
348089,Hatch Airport,small_airport,37.64946,-112.41839
25260,Pfeiler Ranch Airport,small_airport,37.932201385,-112.332000732
25326,Thunder Ridge Airpark,small_airport,40.263806,-110.865183
348136,Tabyago Spring Airstrip,small_airport,39.6218,-109.8436
346034,Copper Globe / Sagebrush Bench Airstrip,small_airport,38.81777,-110.92918
348144,Dog Knoll Airstrip,small_airport,39.6009,-109.8008
346036,Sagebrush Flat / Peter's Point Airport,small_airport,39.73503,-110.11694
347872,Woolf Hollow Airport,small_airport,39.56481,-111.38121
348109,North Point Airstrip,small_airport,39.604,-109.9552
348138,Towave Reservoir Airstrip,small_airport,39.5691,-109.7651
336656,Boulevard Ridge Airstrip,small_airport,39.68227,-109.15275
348062,Cedar Camp Airstrip,small_airport,39.4252,-109.4935
348070,Deer Flat Airport,small_airport,37.6654,-110.0271
348146,Winter Ridge Airstrip,small_airport,39.5012,-109.5573
346040,Flat Rock Mesa Airport,small_airport,39.5546,-109.6958
348079,Escalante Mountain Airstrip,small_airport,37.5323,-111.7063
348071,Doe Canyon Airport,small_airport,38.3412,-109.1772
346039,Flat Rock Airport,small_airport,39.5668,-109.7147
25269,Bryce Woodland Estates Airport,small_airport,37.566419,-112.453394
346041,Willow Flats Airport,small_airport,39.4325,-109.4441
348137,Three Pines Airstrip,small_airport,39.4392,-109.4
348118,Pole Canyon Airport,small_airport,37.53838,-112.428489
25243,Swains Creek Airport,small_airport,37.472198486,-112.622001648
348128,Seep Ridge Airstrip,small_airport,39.4964,-109.3386
348105,Moon Ridge Airstrip,small_airport,39.39,-109.5805
348114,Pine Flat Airstrip,small_airport,38.46616,-109.08037
25267,Strawberry Valley Estates Airport,small_airport,37.493301392,-112.644996643
348086,Guilder Peak Airport,small_airport,41.2343,-111.55284
348113,Book Cliff Ridge / P R Springs Airstrip,small_airport,39.4387,-109.2903
348099,Manor Lands Airport,small_airport,40.9413,-110.8239
9821,High Meadow Ranch Airport,small_airport,37.520801544,-112.641998291
348133,Steer Ridge East Airstrip,small_airport,39.3519,-109.5683
346037,Daddy Spring Airport,small_airport,39.69595,-110.25004
348134,Steer Ridge West Airstrip,small_airport,39.3563,-109.6072
346042,Horsecorn Canyon Airport,small_airport,39.42193,-109.84008
25252,Tavaputs Ranch Airport,small_airport,39.500912,-110.179739
348123,Roan Cliffs Airstrip,small_airport,39.53821,-110.24437
348075,East Mountain Airstrip,small_airport,39.3478,-111.1697
19391,Brigham City Regional Airport,small_airport,41.552399,-112.061996
25268,Monument Valley Airport,small_airport,37.015868,-110.202031
21256,J. Randy McKnight Nephi Municipal Airport,small_airport,39.73681,-111.870063
21264,Panguitch Municipal Airport,small_airport,37.84519958,-112.3919983
21273,Spanish Fork Municipal Airport/Woodhouse Field,small_airport,40.145027,-111.667694
18779,Salina Gunnison Airport,small_airport,39.029098511,-111.837997437
19031,Roosevelt Municipal Airport,small_airport,40.278301,-110.051003
348041,Bonneville Salt Flats,small_airport,40.7952,-113.8117
335941,Locomotive Springs Airstrip,small_airport,41.707379,-112.919873
348098,Mackie Ranch Airport,small_airport,37.533007,-113.748193
18657,Heber Valley Airport,small_airport,40.4818,-111.429001
337510,Catron Field,small_airport,36.75755,-81.64486
356082,Wallops Island Drone Runway,small_airport,37.8853,-75.43706
21190,Tangier Island Airport,small_airport,37.825099945,-75.997802734
7594,Handy Strip,small_airport,37.447399139,-76.453796387
25424,Peace and Plenty Farm Airport,small_airport,37.7238,-75.785998
25373,High Hopes Airport,small_airport,37.934600830,-75.609901428
25473,Earth Airport,small_airport,37.221529,-76.008568
10854,Serenity Farm Airport,small_airport,37.936100006,-76.348602295
10848,Bill Davenport Memorial Airport,small_airport,37.857067,-76.736097
9841,Folly Neck Airport,small_airport,37.870653,-76.73235
16011,Holly Point Airport,small_airport,37.405142,-76.388272
25430,Reedville Airport,small_airport,37.828201294,-76.273300171
325661,Foster Field,small_airport,37.454436,-76.372191
13584,Remo Private Airport,small_airport,37.818698883,-76.317703247
25454,Sawyer Airport,small_airport,37.990522,-75.592872
25431,Federhart-Ophelia Airport,small_airport,37.905998,-76.290497
9033,Cherrystone Airport,small_airport,37.287951,-75.999835
11019,Virginia Beach Airport,small_airport,36.678979,-76.032677
25356,Sanford Field,small_airport,38.119714,-76.613674
25364,Apple Grove Airport,small_airport,37.762599945,-76.346298218
20637,Fentress Naval Auxiliary Landing Field,small_airport,36.691641,-76.134996
25467,Bull Farm Airport,small_airport,37.154598236,-75.956901550
20633,Dahlgren Naval Surface Warfare Center Airport,small_airport,38.3325,-77.037201
19538,Chesapeake Regional Airport,small_airport,36.6656,-76.320702
25341,Longbranch Airport,small_airport,37.717098236,-76.358802795
25444,Starbase Airport,small_airport,37.23142,-75.984535
45884,Lee Field,small_airport,37.561036,-76.851135
15228,Shivok Airport,small_airport,38.008998871,-76.563003540
8722,Whithall Farm Airport,small_airport,38.12466,-76.68858
12715,Chimney View Airport,small_airport,38.403499603,-77.315803528
7745,Devil's Reach Landing Airport,small_airport,38.209400177,-77.000602722
25594,Hummel Field,small_airport,37.602402,-76.446701
9830,Rosegill Farm Airstrip,small_airport,37.630699,-76.565002
9985,Aberdeen Field,small_airport,37.023799896,-76.588600159
25464,Scott Farm Strip,small_airport,37.227100372,-75.976898193
25462,Mann Airport,small_airport,36.549,-77.191399
10853,Machipongo International Airport,small_airport,37.388301849,-75.892501831
15371,New Quarter Farm Airport,small_airport,37.344699860,-76.564399719
8868,Eagles Nest Airport,small_airport,37.303382,-75.93574
346241,Painter Field,small_airport,37.566998,-75.794528
16020,Campbell Field,small_airport,37.458845,-75.877209
21368,Wallops Flight Facility Airport,small_airport,37.940813,-75.462255
21364,Camp Peary Landing Strip,small_airport,37.312805,-76.638228
25455,Onley Airport,small_airport,37.675098419,-75.709899902
11770,Taylor Airport,small_airport,37.880699158,-75.505996704
6800,Manquin Flight Park Ultralightport,small_airport,37.706546,-77.201621
9083,Toddsbury Farm Airport,small_airport,37.821377,-77.112522
25489,Midway Airport,small_airport,37.80958,-75.615034
25382,Woods Farm Airstrip,small_airport,37.715099335,-77.302497864
25389,Powhatan Airport,small_airport,38.248500824,-77.219100952
9833,Brandywyne Farms Airport,small_airport,36.686936,-76.823369
12887,Grasso Salvage Airport,small_airport,36.669898987,-76.728599548
21058,Suffolk Executive Airport,small_airport,36.682399750,-76.601898193
13169,Meadow Farm Airport,small_airport,37.857101440,-77.420501709
25471,Umphlett Airstrip,small_airport,36.589206,-76.638458
10851,Garner Airport,small_airport,36.856300354,-76.682197571
19789,Shannon Airport,small_airport,38.266799927,-77.449203491
25476,Henshaw Airport,small_airport,37.26469,-77.16544
9831,Nimcock Airport,small_airport,37.623342,-76.600027
25388,Wells Airport,small_airport,37.003501892,-76.827499390
9826,Jett Airpark,small_airport,37.895999908,-76.355201721
9827,Melville Airstrip,small_airport,37.145999908,-76.790000916
351097,Matts Airport,small_airport,37.721561,-77.22024
25463,Branham Mill Airpark,small_airport,37.969847,-76.70886
11767,Flying W Airport,small_airport,37.429901123,-77.394401550
19273,Wakefield Municipal Airport,small_airport,36.987201691,-77.001098633
21366,New Kent County Airport,small_airport,37.5032,-77.125501
11772,Christian's Airport,small_airport,37.613800049,-77.295799255
19758,Emporia Greensville Regional Airport,small_airport,36.686901093,-77.482803345
429983,Dabbs Airport,small_airport,33.914897,-80.128598
